0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
55,34,83,81,79,71,74,90,9,24,15,13,15,62,64,21,9,36,44,37
2,95,42,67,28,3,29,44,27,6,31,60,67,69,67,96,53,12,9,56
13,34,13,42,21,93,36,72,64,66,50,86,28,5,72,31,67,55,63,13
75,75,90,31,6,96,45,86,52,81,38,56,73,73,24,42,54,54,76,82
12,79,78,70,41,26,87,97,76,25,39,10,87,87,13,48,80,35,52,26
38,88,63,76,42,75,95,14,76,20,53,61,83,54,64,71,55,46,54,51
0,38,52,81,41,98,77,94,7,84,79,33,56,66,51,31,46,33,31,66
0,58,69,35,62,37,39,26,4,1,17,11,29,83,80,64,87,9,33,92
94,38,48,8,16,79,98,20,99,61,40,78,46,76,99,76,52,41,1,85
63,39,94,92,91,96,97,80,82,8,36,44,88,2,56,33,85,68,87,58
19,55,65,17,64,70,89,87,5,3,98,1,34,17,79,89,44,10,40,5
21,50,24,71,67,41,57,44,60,99,8,68,93,21,72,48,48,74,72,63
68,72,27,25,24,88,81,25,63,85,45,20,80,39,80,41,34,96,30,23
32,43,66,93,54,46,89,47,39,11,54,16,87,6,30,71,89,14,49,70
32,65,31,61,8,80,10,13,92,36,84,51,5,7,77,19,13,2,3,94
10,31,15,57,64,6,74,26,93,66,92,68,77,92,3,37,52,97,70,14
45,24,63,18,2,67,36,62,50,24,42,42,24,46,27,65,76,76,45,92
74,90,13,96,76,38,67,82,4,11,84,63,33,23,67,92,81,90,45,85
89,22,60,0,49,8,18,95,28,25,87,17,0,79,53,10,28,99,35,81
47,86,82,1,37,44,13,25,43,6,3,56,59,98,32,62,55,87,56,78
96,82,76,24,44,66,25,21,12,23,33,27,11,92,46,82,1,71,64,62
66,11,14,5,42,84,23,31,21,57,75,0,67,7,53,67,84,3,51,42
90,83,95,55,67,36,45,95,94,2,8,0,35,32,54,39,26,22,24,29
39,51,88,73,45,79,73,59,41,55,21,42,35,40,13,18,79,86,63,24
89,3,6,43,56,38,10,52,24,40,76,35,35,20,30,22,92,97,14,16
63,30,29,15,12,19,94,96,74,51,55,28,1,88,96,21,11,38,20,55
52,59,74,23,67,89,66,73,70,30,89,86,87,65,65,26,75,69,78,68
51,6,38,17,51,86,20,72,94,60,49,39,26,50,31,81,77,87,18,55
35,86,66,52,37,36,11,92,15,33,22,78,42,67,24,8,79,15,7,45
40,10,20,79,44,65,54,24,84,30,55,74,52,36,83,91,97,10,32,90
58,90,40,14,83,55,61,16,92,63,68,70,85,33,75,45,9,80,12,63
25,4,95,97,91,43,67,79,59,38,45,37,27,1,4,27,53,12,94,2
42,52,12,99,65,53,8,64,8,35,45,12,63,32,79,15,46,63,48,25
95,95,82,13,29,43,40,76,55,20,15,52,23,95,38,3,92,51,4,88
89,48,23,3,97,9,46,41,28,74,85,13,36,47,25,12,57,93,58,89
36,93,7,67,11,49,64,2,94,59,42,70,0,78,20,11,42,20,48,46
64,80,38,2,6,63,19,90,64,18,72,98,17,19,54,73,96,54,67,78
23,53,47,95,12,46,71,52,46,44,11,15,81,7,48,99,99,72,23,68
34,33,81,29,35,55,33,52,74,7,25,80,79,92,5,72,26,17,23,51
49,70,77,53,5,91,77,70,65,26,0,60,24,68,79,63,9,58,35,21
56,12,68,64,19,7,49,32,84,2,95,52,4,9,30,86,54,78,51,65
26,74,70,34,17,33,4,4,76,69,95,56,48,84,98,8,26,14,22,61
0,31,72,6,74,41,99,46,12,98,12,83,33,2,67,61,0,17,43,57
6,16,15,35,66,81,16,20,80,54,43,85,32,7,22,43,43,55,30,19
97,7,44,39,5,41,38,77,26,47,64,72,7,39,23,57,36,2,2,43
20,62,27,16,50,5,58,5,13,42,79,85,90,24,31,46,81,52,97,95
18,75,45,52,22,43,15,88,84,95,19,81,57,5,63,76,76,26,5,8
22,66,27,91,2,74,40,65,25,9,72,28,85,27,75,0,78,12,10,65
73,84,50,94,91,90,49,79,99,54,62,49,37,16,78,22,86,13,35,28
7,74,73,9,65,61,80,23,46,75,27,66,78,63,14,90,37,45,47,26
87,95,91,43,35,92,50,86,23,97,20,80,88,75,58,14,74,43,80,72
67,58,63,60,72,67,5,39,95,8,53,32,35,46,70,13,12,97,9,1
57,64,8,99,55,0,64,34,62,72,52,52,88,95,43,71,97,78,81,37
44,80,32,59,7,42,33,2,96,90,56,76,21,19,3,7,72,14,92,23
25,22,90,87,67,24,88,23,9,75,91,42,44,92,62,16,8,9,47,91
41,47,30,32,59,76,78,8,70,79,14,75,74,41,97,9,11,66,83,53
54,55,77,27,88,93,24,16,53,56,32,69,40,89,34,47,94,2,90,25
12,14,29,78,64,62,36,81,48,70,97,68,84,4,35,50,0,7,40,48
83,93,30,80,71,26,40,91,70,8,25,87,84,68,76,15,52,31,3,40
87,81,68,48,43,50,80,31,57,83,38,20,99,70,86,86,90,88,56,84
81,4,28,52,64,27,50,41,23,43,77,22,26,11,94,94,95,38,90,82
6,50,93,30,33,62,8,11,65,1,63,50,66,33,83,60,72,19,64,94
54,7,97,31,28,69,54,5,84,26,53,56,78,54,48,12,30,90,33,11
58,10,64,95,73,35,79,89,15,0,73,93,92,44,54,97,71,92,35,9
67,48,89,77,26,67,55,81,1,5,67,7,44,99,82,51,51,98,8,90
71,44,65,95,67,31,55,79,7,99,51,57,71,96,17,9,10,75,98,1
89,34,15,16,59,57,68,72,92,92,30,18,73,25,5,98,87,33,44,44
11,3,28,55,96,42,56,75,26,23,52,12,11,82,95,30,65,92,58,50
63,27,42,15,48,4,67,22,43,77,19,90,13,75,28,60,96,35,10,57
16,76,91,23,54,51,80,96,71,41,60,37,26,96,2,21,44,55,8,80
29,50,77,27,65,22,41,97,17,72,32,16,68,26,9,54,54,54,71,22
15,53,88,86,29,41,18,97,15,11,5,85,65,86,84,43,13,17,95,48
81,95,86,63,57,21,19,47,35,82,0,29,13,55,85,85,24,70,8,57
91,97,21,0,78,45,51,76,61,92,73,16,28,61,26,15,52,60,89,93
59,40,63,26,72,45,0,84,72,64,58,55,78,26,59,81,32,87,47,68
54,5,74,34,34,56,88,47,31,86,48,60,38,40,53,1,54,79,78,81
26,74,52,16,62,86,49,92,61,21,95,55,17,70,45,85,27,47,37,46
40,98,35,62,33,42,24,93,87,86,9,65,65,71,79,49,24,64,97,87
49,83,64,89,23,43,26,16,69,70,99,33,78,71,29,11,20,82,23,87
93,7,59,77,33,64,51,5,71,39,63,12,33,53,26,25,75,88,60,20
6,63,39,45,60,81,2,27,23,2,16,41,69,95,69,29,50,76,37,27
28,25,0,34,58,76,78,26,21,26,78,79,41,56,81,15,39,21,38,1
53,46,68,96,20,63,21,7,82,0,45,25,73,48,42,94,70,9,72,55
61,85,49,91,21,52,90,8,31,78,11,30,53,58,89,20,44,6,37,92
40,35,70,73,83,52,42,91,55,8,51,43,66,33,95,87,9,92,2,56
86,47,6,59,38,64,17,0,82,19,88,53,26,57,43,71,14,43,82,3
52,71,21,6,13,28,44,86,34,12,43,74,38,93,69,26,11,82,64,25
11,44,49,28,51,8,52,91,55,42,57,73,47,67,49,21,5,84,11,49
86,59,0,28,19,94,92,32,77,68,67,67,13,68,90,0,29,57,73,94
44,50,28,27,10,28,76,57,65,76,46,70,76,88,30,22,48,87,60,82
40,91,29,84,48,54,8,44,88,22,81,27,64,4,33,57,24,55,58,5
70,6,73,36,88,20,64,26,55,2,17,66,68,18,37,25,44,75,59,21
1,94,55,23,78,50,74,30,69,45,54,28,98,22,84,59,1,26,6,95
40,69,8,44,88,43,98,87,85,99,27,66,20,39,26,31,13,99,95,46
79,13,48,0,22,97,81,16,1,38,63,46,41,28,99,81,5,96,27,45
42,68,50,5,65,40,90,89,94,75,21,11,88,32,41,4,16,49,69,19
65,69,94,70,45,2,65,5,57,57,40,26,89,97,68,37,97,77,24,75
28,83,86,8,73,72,25,82,50,88,82,6,56,0,33,5,91,56,20,21
52,66,40,87,60,70,49,13,80,40,83,68,83,35,16,59,92,78,21,71
77,69,37,5,76,57,66,54,95,6,81,13,12,55,68,16,35,91,28,56
92,99,53,56,93,62,72,10,80,62,46,93,62,75,20,85,84,12,9,52
3,9,91,9,26,63,4,40,56,98,45,60,74,17,32,86,86,21,90,32
9,68,88,99,69,78,32,49,86,81,65,24,99,65,93,13,14,7,38,44
72,90,41,3,36,14,70,41,31,92,56,50,88,79,90,22,44,38,1,69
63,72,58,28,73,8,85,31,34,97,82,40,65,88,83,19,67,58,0,45
15,35,21,50,38,39,55,97,36,18,35,30,51,80,55,33,74,42,74,99
91,11,82,6,85,38,16,7,34,54,10,59,7,86,23,39,91,4,29,32
85,58,15,62,44,54,64,0,17,76,14,36,95,50,51,48,81,3,26,68
66,63,10,2,50,52,29,42,90,87,28,52,47,50,32,20,78,95,6,90
73,17,70,38,16,92,48,28,24,90,92,81,69,19,94,42,48,90,63,69
36,53,48,9,87,43,17,63,90,67,1,63,32,3,81,58,93,7,27,59
68,0,61,49,8,25,32,92,45,43,63,40,72,34,14,33,45,27,55,15
95,50,41,83,43,14,66,23,36,36,88,29,77,83,46,33,10,78,71,3
63,97,87,27,73,29,65,84,12,55,70,69,27,93,6,48,99,44,83,1
41,36,67,5,31,21,75,15,0,90,86,48,72,53,81,72,15,60,86,19
1,88,57,12,23,46,58,18,11,80,22,94,61,11,8,3,10,61,14,79
29,91,38,69,35,23,30,13,16,7,67,11,36,77,10,93,84,71,3,70
54,43,13,36,42,66,7,76,87,38,83,51,73,91,71,90,45,23,83,8
31,42,81,70,27,17,48,81,81,50,66,39,73,67,48,12,20,28,8,6
68,77,42,84,18,83,1,45,89,13,3,43,62,59,51,40,90,30,84,32
31,52,46,72,73,40,48,15,8,35,53,97,19,77,70,70,88,17,14,34
53,71,3,29,62,60,40,30,29,94,70,72,28,99,59,33,81,13,24,61
39,85,87,32,19,8,7,93,51,70,42,53,47,6,43,36,67,30,68,64
84,94,72,28,16,70,74,16,84,87,58,37,42,9,13,47,60,50,99,60
48,31,12,49,34,65,88,72,91,84,13,72,36,17,5,26,65,2,0,81
70,4,51,3,3,20,19,87,25,75,85,19,95,60,65,62,50,84,94,60
76,45,5,75,40,49,80,82,41,63,54,99,51,70,95,51,49,51,52,44
38,27,71,22,21,81,12,13,27,90,85,42,29,42,25,83,64,66,77,38
80,54,33,52,84,59,33,58,16,77,81,13,10,91,22,40,65,12,45,70
27,9,88,95,15,23,47,52,89,99,38,95,47,55,60,57,7,66,55,30
82,66,3,5,96,42,38,20,75,77,9,16,94,91,96,80,88,45,73,20
94,59,24,90,49,40,88,67,57,66,18,79,28,12,83,40,92,30,65,32
81,23,13,85,88,25,5,48,7,17,85,85,12,64,1,8,2,60,19,88
2,70,3,73,71,7,4,60,13,94,65,79,94,39,20,99,26,31,3,40
32,27,66,62,58,1,98,3,88,10,36,79,87,68,17,36,51,8,93,61
82,3,63,42,47,98,56,61,99,81,90,53,40,74,69,29,55,93,33,83
51,10,65,15,10,41,34,69,43,10,42,56,81,43,61,41,7,78,33,93
13,67,44,8,72,72,8,55,81,6,37,73,1,47,80,77,36,30,85,85
3,43,61,26,45,19,11,34,49,80,0,16,33,97,2,34,60,33,77,80
66,84,23,34,63,48,78,24,45,70,33,95,11,9,44,11,57,53,22,79
99,43,87,71,49,92,27,45,42,80,87,16,1,25,65,60,35,49,6,74
90,22,97,41,38,58,88,9,94,84,15,8,23,24,23,20,48,78,88,60
85,99,46,98,44,56,64,62,48,20,92,29,79,17,61,4,92,42,43,59
30,70,84,88,25,2,6,84,10,74,92,98,61,42,94,65,65,4,15,15
89,25,0,95,28,39,75,74,82,36,30,99,24,32,57,38,75,88,70,21
13,23,11,62,33,69,98,65,44,75,11,62,72,59,27,43,14,73,56,72
55,3,98,72,0,50,6,63,4,36,6,31,7,87,34,98,20,34,1,64
41,15,94,62,38,76,83,59,58,49,66,1,39,47,41,42,62,58,55,41
96,45,74,20,77,50,48,4,55,86,41,78,40,26,28,53,26,42,76,84
35,62,99,26,97,38,66,23,48,54,94,69,5,42,91,4,74,97,6,91
28,15,39,12,54,16,14,75,89,77,84,62,85,75,70,42,58,73,9,64
26,40,59,87,13,27,66,8,39,73,53,76,79,7,16,91,29,85,96,71
48,34,98,88,8,41,19,31,48,17,85,31,7,8,8,37,40,43,45,91
21,77,88,66,95,41,86,57,3,97,78,72,85,81,41,97,10,79,67,55
60,85,75,60,93,71,17,15,52,79,95,64,25,90,28,99,0,12,78,16
86,31,98,46,91,59,79,80,46,29,86,44,14,20,13,50,2,99,52,29
15,83,30,56,57,0,76,34,70,16,85,71,59,6,94,87,32,28,14,95
95,91,40,94,3,82,64,66,87,83,19,34,94,73,27,9,94,27,24,67
50,62,97,45,32,36,85,41,28,37,1,35,58,9,21,96,20,93,39,77
11,11,60,74,9,94,80,52,31,36,93,54,23,71,87,7,33,20,71,60
71,79,88,66,99,94,35,97,82,41,4,88,92,81,52,73,91,96,73,3
33,28,28,29,36,86,68,14,38,95,29,48,65,12,68,96,22,84,61,66
59,21,95,30,50,63,0,46,25,52,71,89,26,73,94,28,11,14,34,11
47,28,96,53,0,7,41,85,18,5,30,40,38,71,12,43,59,72,59,9
22,82,72,36,1,50,19,23,41,48,9,4,66,72,77,90,46,59,53,45
23,76,35,77,41,5,43,51,31,62,59,60,70,13,23,22,96,67,41,77
65,78,37,56,15,31,22,35,62,89,63,42,80,96,13,84,97,7,24,46
25,48,25,92,90,18,5,27,84,33,18,81,7,18,23,42,64,39,61,85
72,81,96,37,91,96,66,35,27,82,23,74,92,35,77,70,32,47,87,2
45,69,57,61,79,59,46,44,35,22,55,10,94,83,43,89,82,4,56,67
43,35,96,97,78,20,90,93,25,23,49,51,12,26,1,92,77,49,28,30
85,18,21,41,32,52,50,46,36,58,60,3,93,58,82,14,18,93,42,48
73,39,52,14,25,14,95,47,37,51,99,20,98,71,55,52,34,14,53,13
11,7,21,3,62,46,83,5,82,38,89,24,30,99,42,72,20,91,45,95
53,37,44,4,98,6,59,13,80,7,91,84,98,46,55,21,84,90,27,79
17,53,89,31,46,97,46,62,60,59,6,58,59,90,36,97,8,55,2,87
17,63,94,88,31,81,53,29,70,71,70,82,81,46,42,48,57,28,75,79
64,23,53,97,63,13,13,27,11,50,92,32,19,76,55,99,8,10,96,5
38,77,46,35,13,3,18,33,16,40,10,62,83,61,61,70,3,11,40,49
9,57,39,14,3,49,97,91,68,71,0,26,57,65,93,36,97,11,24,3
13,18,70,25,32,26,92,5,94,23,22,7,75,4,73,20,78,29,69,51
1,77,99,31,56,17,82,31,49,72,6,40,85,18,10,57,84,49,82,35
0,51,90,31,65,9,28,54,74,86,16,93,46,42,90,48,86,0,18,66
81,18,47,71,64,90,91,85,27,93,28,23,67,68,52,39,54,77,11,2
38,2,26,47,21,40,34,2,78,93,94,60,71,42,94,2,73,52,9,34
40,1,47,31,32,93,64,60,32,96,68,66,18,26,97,85,86,41,25,51
6,58,90,21,67,62,95,74,40,57,89,49,93,33,49,45,61,62,17,43
57,21,86,99,71,62,92,14,18,38,56,34,79,9,88,3,90,23,98,50
38,39,46,65,74,11,9,10,85,26,30,21,29,52,87,79,83,42,31,16
74,88,64,27,36,37,36,63,96,68,62,74,44,38,14,77,75,98,87,82
66,13,30,92,19,48,22,25,25,77,48,66,29,95,20,71,1,17,5,3
88,1,48,10,80,88,14,89,73,0,6,69,55,42,6,29,77,86,42,13
26,69,73,80,60,21,21,33,18,91,63,73,68,72,70,44,45,76,40,40
64,18,85,29,29,41,7,54,64,24,33,85,89,64,62,38,30,84,81,86
65,53,11,53,39,18,19,5,11,63,35,28,43,4,36,83,20,20,23,17
64,57,35,67,60,25,76,87,71,23,40,55,19,11,20,37,22,32,50,91
96,99,40,9,79,11,67,80,94,87,18,2,40,53,27,38,76,15,87,87
78,68,56,76,9,26,12,81,11,61,65,0,80,9,59,90,24,35,41,60
24,51,67,13,34,62,84,1,83,72,65,83,11,81,39,71,25,1,32,5
68,38,47,23,72,91,40,13,31,39,11,59,0,50,36,51,8,93,96,61
30,64,84,8,7,38,96,9,80,25,45,44,89,62,82,89,85,0,92,97
88,62,35,79,91,19,72,26,87,24,30,21,78,17,75,70,12,61,55,31
11,37,88,80,49,16,93,7,26,85,60,21,43,13,83,49,77,26,21,85
79,42,39,52,15,47,3,9,27,59,76,10,42,55,52,60,94,38,49,8
14,70,57,62,78,10,52,91,52,11,13,70,38,79,83,83,52,99,36,63
81,95,21,58,79,1,77,39,25,75,96,40,1,27,56,94,40,28,66,87
33,74,81,42,87,2,52,68,15,77,4,68,62,77,36,48,37,10,19,27
7,18,52,46,56,82,53,81,5,61,11,61,33,97,36,73,0,6,55,33
11,65,30,61,8,56,30,43,85,70,17,73,59,38,72,76,94,88,21,70
62,16,62,4,83,29,55,85,44,72,84,30,14,57,71,36,29,20,72,42
20,55,3,41,58,27,36,36,99,65,91,27,42,29,63,2,37,50,6,93
52,91,12,6,91,10,56,56,97,50,23,39,86,5,97,53,7,8,32,81
7,18,67,80,90,24,98,67,94,31,43,81,73,75,98,12,59,67,39,51
49,39,33,40,71,97,11,40,45,30,28,84,47,36,41,16,11,54,75,76
58,14,43,98,93,39,73,21,79,48,81,2,47,71,28,17,20,68,51,88
90,30,40,60,39,10,77,3,77,83,99,17,85,99,56,88,3,36,91,4
83,73,12,32,87,11,95,29,96,39,25,22,69,26,27,83,37,54,48,88
89,9,42,13,58,31,76,81,61,54,48,82,56,38,24,52,4,89,65,74
44,61,30,7,1,5,20,9,46,71,77,82,71,45,66,8,0,22,14,38
67,75,69,63,69,35,58,35,34,22,13,3,56,30,34,4,74,21,88,23
17,43,16,29,74,11,51,19,88,78,65,40,28,92,65,76,87,15,76,88
1,69,94,48,19,85,71,11,16,81,79,68,1,9,55,16,21,37,30,95
51,23,84,49,72,95,35,19,87,54,71,5,22,94,9,12,68,98,16,45
36,1,16,24,83,93,91,48,98,63,14,5,35,46,97,53,50,64,44,4
33,15,28,0,70,15,1,19,87,74,71,41,94,94,43,4,83,72,46,94
44,6,83,44,36,44,35,95,44,28,17,8,63,65,52,53,88,12,13,91
34,36,76,58,19,76,54,38,17,49,40,87,53,71,12,14,41,12,67,41
31,60,84,54,81,82,42,54,92,0,24,71,65,80,16,74,31,40,86,66
61,4,16,78,64,19,2,12,99,45,69,96,28,9,33,67,49,47,80,32
26,95,66,6,28,59,40,86,13,25,72,67,38,57,48,91,47,4,99,97
36,16,40,80,82,4,45,8,81,96,39,78,93,22,24,40,0,87,49,52
80,69,58,96,41,65,65,64,88,1,39,62,27,15,58,71,41,84,13,64
74,46,66,52,42,65,88,19,86,83,38,17,39,21,33,37,88,12,26,64
31,33,89,61,2,76,26,82,89,20,8,78,66,79,3,89,94,97,57,73
50,86,38,36,43,69,57,37,83,22,35,97,35,36,67,72,73,5,79,86
11,8,8,27,82,77,26,2,3,75,81,33,84,64,67,39,67,55,96,58
84,27,41,19,98,52,91,67,73,12,30,6,72,10,76,33,80,20,43,30
9,75,39,37,15,5,57,67,42,68,78,92,72,48,11,49,69,72,97,65
89,97,6,60,35,55,92,0,32,74,19,68,15,37,23,80,83,84,65,31
31,82,70,57,17,54,36,1,2,97,95,7,26,74,50,62,48,0,34,85
23,26,77,56,26,23,32,79,98,6,25,25,89,76,33,30,76,77,70,14
28,75,65,96,76,11,0,67,30,63,34,98,74,91,70,46,45,93,86,75
86,3,24,13,9,31,70,77,46,79,41,53,98,21,74,12,45,39,71,77
22,75,3,25,88,99,87,81,7,20,27,60,15,47,91,30,3,81,68,83
67,1,72,49,90,64,86,29,71,19,61,70,89,59,21,74,31,31,20,11
84,66,72,62,20,17,52,1,79,21,66,5,94,41,80,38,23,15,11,44
95,59,83,84,51,67,75,67,56,51,81,64,47,23,52,39,28,39,21,27
63,22,53,33,4,76,39,46,34,18,17,81,27,57,58,89,35,47,88,48
92,3,22,33,78,7,77,44,63,6,63,26,35,72,43,45,97,76,30,44
67,70,39,4,75,75,64,88,39,30,14,54,10,68,22,1,8,31,86,15
30,44,10,7,14,20,27,83,73,18,23,44,89,35,87,91,45,65,54,4
65,90,0,55,80,38,95,38,2,98,19,93,11,62,87,67,9,44,13,43
48,51,63,27,34,22,94,62,84,32,52,57,0,28,8,97,32,62,46,27
91,24,3,6,15,17,68,41,96,39,22,6,43,31,46,83,75,21,76,37
84,73,86,36,75,94,82,6,6,35,15,2,27,1,56,30,61,37,62,54
73,20,74,19,41,39,90,70,45,37,5,85,90,82,60,1,48,95,74,33
57,46,28,26,84,83,49,17,44,82,88,61,5,74,36,57,62,57,85,58
5,68,83,26,75,29,65,65,3,56,69,75,59,5,77,8,52,56,88,73
66,4,19,69,70,93,42,87,74,25,23,51,92,42,44,3,62,32,98,36
61,60,72,92,98,92,94,64,38,80,63,72,0,51,69,55,86,3,69,10
8,71,27,4,94,36,28,14,33,52,20,50,48,7,84,70,53,2,46,46
41,40,79,66,18,69,10,93,94,80,63,72,64,70,46,97,20,29,22,74
30,70,95,33,90,0,64,54,95,54,78,12,90,29,44,34,34,74,90,99
49,96,74,72,43,22,78,83,62,25,81,73,91,98,72,51,4,17,5,21
32,48,72,35,96,76,28,84,77,88,12,99,40,52,37,70,37,87,99,41
77,89,59,33,12,92,73,51,82,20,98,8,75,19,11,42,64,29,71,58
14,65,27,88,73,54,72,23,41,43,82,82,91,76,25,22,44,81,70,0
13,87,76,75,98,71,52,40,39,58,6,21,31,70,50,67,91,58,6,54
52,68,64,44,94,35,71,25,52,15,42,88,22,85,47,66,16,75,9,69
79,46,29,4,95,84,16,56,71,91,63,88,39,83,74,85,93,48,81,28
94,29,8,37,12,49,79,38,44,44,51,40,66,9,2,51,3,14,25,38
36,54,80,52,48,40,19,63,27,9,90,12,52,51,4,41,81,51,29,82
21,19,6,82,61,50,66,45,28,8,39,18,80,27,25,12,86,27,90,94
83,3,2,64,91,87,19,65,12,18,89,2,68,41,8,66,90,54,4,31
81,93,88,26,53,31,63,26,48,31,51,30,30,35,33,73,90,56,44,90
99,19,81,32,13,62,81,5,33,53,72,16,2,73,42,28,71,79,26,25
46,49,40,3,31,36,71,41,39,46,99,93,58,36,9,18,9,44,15,66
31,93,88,13,7,94,54,90,73,91,1,79,54,80,90,39,58,54,90,62
34,17,48,3,97,25,71,7,24,93,75,16,2,33,54,95,76,49,61,96
48,20,65,97,23,14,97,90,43,18,43,7,57,36,10,83,48,79,76,10
33,25,73,99,80,4,37,82,61,24,2,23,34,28,42,84,35,13,43,65
87,18,9,95,85,29,17,70,3,53,31,79,67,79,62,91,27,6,60,87
88,51,7,64,7,52,15,37,20,28,30,30,33,21,81,58,80,66,95,97
27,44,93,31,56,72,32,42,38,54,33,71,97,20,9,24,79,49,33,58
26,33,55,37,99,14,18,16,12,44,42,14,2,42,30,54,80,49,77,68
72,37,89,11,86,81,47,11,40,24,71,42,67,88,9,40,6,79,18,4
17,77,62,69,72,37,68,81,94,40,95,76,68,8,82,26,59,47,12,55
66,13,94,3,1,16,35,16,83,98,69,53,57,46,51,29,55,12,43,3
4,94,76,80,29,30,60,69,5,48,12,53,67,70,80,17,91,38,25,28
24,81,37,27,20,79,6,12,11,95,38,51,28,62,99,23,79,36,74,58
11,36,86,59,67,36,71,88,93,99,93,81,95,19,88,99,37,61,2,85
57,7,4,55,50,36,49,36,33,21,31,68,8,30,0,71,12,11,82,23
20,19,97,83,94,44,34,67,33,49,31,8,38,86,69,67,35,44,57,71
4,21,84,23,53,44,90,14,6,72,10,8,87,77,68,11,9,38,55,81
79,96,5,33,83,57,62,18,72,27,24,93,28,91,27,38,72,93,5,54
58,23,37,24,12,73,29,65,58,28,51,40,83,27,50,5,85,42,7,31
30,69,86,31,99,32,52,80,7,23,34,10,86,17,56,64,59,94,66,60
77,29,32,19,26,16,2,47,67,59,81,29,24,42,65,69,4,66,66,94
56,0,99,12,74,57,31,45,93,77,69,10,14,84,18,5,71,20,35,28
29,61,17,95,58,69,23,10,77,46,80,86,74,90,73,31,35,32,2,66
38,33,60,26,30,43,50,31,20,35,58,54,23,84,42,0,16,39,78,92
69,39,56,43,2,99,81,59,72,49,89,66,80,61,65,95,66,60,82,78
3,60,57,41,65,14,78,51,88,86,45,88,50,24,35,8,39,29,85,35
5,74,69,38,52,47,34,46,68,64,74,69,35,27,82,75,39,4,74,44
53,31,10,56,50,70,48,75,88,41,28,85,7,35,75,25,81,27,70,14
8,61,53,35,95,34,61,10,0,59,26,91,0,37,57,90,80,92,30,79
36,73,31,26,24,6,36,24,16,11,0,92,10,34,10,81,47,7,0,9
2,4,24,40,92,54,84,24,81,41,48,84,16,76,85,69,86,51,93,96
54,75,80,81,80,39,86,8,84,79,15,73,3,23,78,30,88,54,27,18
50,55,49,84,55,87,56,23,4,10,97,2,66,96,65,80,1,75,41,49
75,75,23,79,56,58,7,20,83,25,31,47,73,91,52,85,48,20,60,79
84,45,47,59,90,28,96,26,32,26,3,86,28,96,32,10,48,57,13,49
57,49,30,30,73,97,46,78,63,27,30,0,94,99,2,96,86,63,69,24
36,93,33,38,55,75,2,15,79,11,81,70,29,21,61,22,15,96,59,41
97,82,17,38,52,19,39,1,82,72,66,75,5,88,28,81,51,94,41,34
70,21,42,61,95,88,34,37,32,83,73,14,0,43,56,1,28,8,50,9
82,0,96,74,74,85,75,76,57,47,41,85,16,85,82,35,16,82,84,4
71,30,74,37,69,72,42,66,10,77,36,27,41,40,66,87,84,73,14,0
7,8,2,83,57,13,22,22,34,2,2,38,64,79,48,44,51,95,53,3
70,72,19,91,44,99,39,78,31,85,64,7,17,56,26,12,50,13,98,7
1,94,3,45,77,91,6,67,4,44,50,61,75,84,28,32,39,3,14,37
53,53,94,15,13,99,58,36,18,79,87,0,1,94,77,46,28,19,96,78
80,23,77,7,90,16,67,20,77,17,80,6,61,24,54,26,22,85,5,30
45,36,38,66,79,34,85,74,24,27,59,29,85,8,18,1,73,19,93,66
83,51,6,75,56,48,68,69,76,33,62,64,69,81,93,39,6,88,64,43
51,39,42,7,52,11,32,14,75,27,56,13,38,35,24,20,31,82,94,67
50,70,73,29,81,67,6,11,55,25,48,24,36,41,83,36,96,28,9,64
45,11,34,2,69,56,2,33,97,37,20,16,33,19,25,21,59,18,64,71
78,37,18,64,9,57,92,35,23,3,91,75,47,57,29,7,91,31,70,56
1,26,92,65,29,60,47,57,63,86,12,30,69,73,63,62,11,50,66,37
29,80,8,73,71,81,98,13,40,94,92,2,45,75,67,72,12,89,89,64
37,62,28,0,36,60,98,28,12,25,43,3,54,91,80,98,68,48,89,70
5,27,29,63,88,97,15,94,47,87,51,86,5,86,2,98,18,21,5,98
19,61,22,25,60,34,20,96,44,77,19,40,25,10,87,34,71,13,0,71
3,68,94,62,65,33,74,34,1,49,1,75,81,53,31,63,87,10,50,7
86,31,99,30,40,89,76,3,10,51,98,38,1,38,13,90,14,50,94,3
62,49,95,54,55,24,50,7,73,72,24,82,42,27,78,4,95,75,69,26
91,35,28,43,18,93,58,41,14,94,35,28,77,33,18,64,20,13,34,1
52,92,25,58,6,10,2,93,16,6,5,57,77,88,60,34,73,92,9,29
91,7,47,62,65,79,30,73,85,57,81,98,3,83,58,98,26,72,80,69
76,75,24,43,11,43,78,26,42,1,24,93,52,35,65,17,54,35,52,98
45,5,90,16,21,61,81,55,32,12,2,83,37,77,55,21,37,79,42,73
16,85,72,41,36,70,70,66,77,61,58,8,36,90,26,41,41,18,83,38
0,32,7,8,10,6,13,87,57,74,35,65,43,44,66,68,21,6,31,76
69,53,10,52,17,5,81,22,14,58,38,80,79,77,22,36,34,33,57,12
86,82,50,15,28,47,97,96,37,33,56,50,99,95,39,81,59,34,52,87
43,16,68,64,80,48,23,98,80,60,17,17,7,50,70,81,31,47,17,4
65,3,49,32,39,46,73,78,22,78,58,74,18,37,67,5,57,82,69,53
15,76,51,33,69,81,78,75,33,55,73,74,99,67,75,34,98,8,70,14
